graph,Formalisation,Structural accuracy,Consistency,Syntactic validity,Redundancy,Interpretability,Inference,Understandability,Trustworthiness,Provenance,Clustering,Interoperability,Versatility,Licensing,Accessibility,Reusability
graph,1.0,5.0,4.428571428571429,3.6666666666666665,5.0,3.4,3.4,2.0,2.0,1.0,3.6666666666666665,2.0,1.0,1.0,1.0,1.0
